b'chr18'	13544513	13544861	0.3964	6.96e-01	0.9769	0.9712	10
b'chr18'	13547375	13547704	-0.3992	6.94e-01	0.8757	0.9028	10
b'chr18'	13550383	13550921	-0.4581	6.49e-01	0.9394	0.9475	21
b'chr18'	13553383	13553897	0.4205	6.78e-01	0.9600	0.9542	13
b'chr18'	13565322	13565677	-1.2535	2.19e-01	0.9001	0.9365	18
b'chr18'	13565821	13566030	0.3218	7.51e-01	0.9549	0.9409	11
b'chr18'	13570156	13570589	-0.3461	7.31e-01	0.8427	0.8603	19
b'chr18'	13583548	13584161	-1.8693	6.77e-02	0.9433	0.9645	25
b'chr18'	13584857	13585134	-0.1304	8.98e-01	0.4697	0.4912	10
b'chr18'	13588523	13589052	0.0109	9.91e-01	0.5781	0.5767	13
b'chr18'	13603652	13604058	-0.4749	6.40e-01	0.9538	0.9620	12
b'chr18'	13608231	13608521	-0.4224	6.78e-01	0.7435	0.7746	10
b'chr18'	13609681	13609959	-0.5744	5.72e-01	0.8084	0.8551	12
b'chr18'	13611339	13611576	-2.3315	3.15e-02	0.0715	0.1382	10
b'chr18'	13611786	13612078	-2.5762	1.45e-02	0.0253	0.0505	18
b'chr18'	13612200	13612667	0.2531	8.02e-01	0.0686	0.0617	13
b'chr18'	13613638	13613882	0.2723	7.88e-01	0.8344	0.8083	14
b'chr18'	13616784	13617218	-1.8441	7.87e-02	0.9177	0.9625	12
b'chr18'	13618844	13619408	1.4594	1.57e-01	0.9558	0.9175	13
b'chr18'	13619607	13620218	0.3927	6.97e-01	0.9257	0.9150	19
b'chr18'	13621116	13621843	-2.2480	2.71e-02	0.9604	0.9767	44
b'chr18'	13622002	13622221	-1.1745	2.54e-01	0.9393	0.9630	11
b'chr18'	13623172	13623636	-0.0756	9.40e-01	0.3738	0.3842	16
b'chr18'	13623832	13624764	-0.5259	6.01e-01	0.8978	0.9159	27
b'chr18'	13625424	13625778	-1.7277	1.01e-01	0.9037	0.9508	10
b'chr18'	13628065	13628483	-0.9729	3.38e-01	0.5621	0.6265	16
b'chr18'	13640673	13641047	-0.0131	9.90e-01	0.8547	0.8562	10
b'chr18'	13641473	13642414	-0.7921	4.30e-01	0.1364	0.1641	72
b'chr18'	13642482	13642718	0.0363	9.71e-01	0.8984	0.8952	15
b'chr18'	13643224	13643666	-0.2294	8.20e-01	0.8499	0.8676	21
b'chr18'	13644523	13644908	-2.2444	3.76e-02	0.9389	0.9809	10
b'chr18'	13645045	13645557	0.4321	6.68e-01	0.9699	0.9656	22
b'chr18'	13649419	13649733	-0.9475	3.56e-01	0.9514	0.9676	10
b'chr18'	13654275	13654508	0.2148	8.32e-01	0.9424	0.9377	12
b'chr18'	13655152	13655662	0.1564	8.77e-01	0.9378	0.9323	18
b'chr18'	13667574	13667800	0.7253	4.78e-01	0.9579	0.9394	10
b'chr18'	13688667	13688875	-0.1112	9.13e-01	0.8878	0.8978	10
b'chr18'	13690017	13690532	0.4545	6.53e-01	0.9751	0.9690	16
b'chr18'	13698759	13699095	0.3813	7.07e-01	0.9602	0.9550	12
b'chr18'	13725571	13726237	0.0259	9.79e-01	0.1595	0.1577	19
b'chr18'	13726491	13726739	0.9284	3.61e-01	0.0350	0.0250	15
b'chr18'	13796571	13796984	-0.5112	6.13e-01	0.8342	0.8598	16
b'chr18'	13798714	13799104	-0.0862	9.32e-01	0.8588	0.8617	13
b'chr18'	13799260	13799842	-0.8743	3.88e-01	0.9436	0.9561	17
b'chr18'	13800916	13801584	0.4543	6.51e-01	0.1357	0.1118	36
b'chr18'	13812473	13812905	-0.1139	9.10e-01	0.9077	0.9106	11
b'chr18'	13819897	13820290	0.0989	9.22e-01	0.8959	0.8924	10
b'chr18'	13820994	13821441	0.9641	3.48e-01	0.8298	0.7777	10
b'chr18'	13821856	13822117	-2.5221	2.13e-02	0.8967	0.9637	10
b'chr18'	13823917	13824429	0.3103	7.58e-01	0.0756	0.0648	22
b'chr18'	13826088	13826819	-0.9741	3.33e-01	0.9206	0.9393	38
b'chr18'	13836601	13836995	-1.6005	1.16e-01	0.8444	0.8985	24
b'chr18'	13837282	13837560	0.5202	6.07e-01	0.9205	0.8960	16
b'chr18'	13838863	13839124	-1.1555	2.62e-01	0.9230	0.9496	11
b'chr18'	13868198	13869198	-0.6318	5.29e-01	0.1398	0.1713	48
b'chr18'	13869206	13869770	-0.3719	7.12e-01	0.4387	0.4719	23
b'chr18'	13871725	13872131	-0.7040	4.88e-01	0.5558	0.6047	14
b'chr18'	13872252	13872809	-1.5087	1.39e-01	0.8321	0.8890	22
b'chr18'	13884585	13885234	-1.3918	1.71e-01	0.8972	0.9449	24
b'chr18'	13886314	13886969	0.2933	7.71e-01	0.9108	0.9034	20
b'chr18'	13890519	13890854	-1.1432	2.65e-01	0.8570	0.8983	12
b'chr18'	13894713	13895092	-0.6764	5.07e-01	0.9023	0.9279	10
b'chr18'	13912661	13913128	0.2751	7.86e-01	0.8904	0.8737	13
b'chr18'	13913256	13913825	0.3339	7.41e-01	0.8396	0.8191	16
b'chr18'	13914228	13914484	0.1198	9.06e-01	0.9405	0.9377	10
b'chr18'	13919913	13920101	-2.9553	8.47e-03	0.9175	0.9743	10
b'chr18'	13924133	13924609	-0.9353	3.59e-01	0.7926	0.8313	13
b'chr18'	13928334	13928887	0.2218	8.26e-01	0.8578	0.8413	12
b'chr18'	13940376	13940829	-0.8613	3.96e-01	0.9086	0.9244	16
b'chr18'	13941669	13941970	-0.1982	8.45e-01	0.8803	0.8889	12
b'chr18'	13970707	13971113	0.8271	4.16e-01	0.8831	0.8449	13
b'chr18'	13971719	13972049	0.0624	9.51e-01	0.8257	0.8232	10
b'chr18'	13998240	13999070	-1.1763	2.46e-01	0.9151	0.9393	23
b'chr18'	14064955	14065513	-0.1518	8.80e-01	0.9287	0.9349	17
b'chr18'	14089834	14090442	-0.9552	3.47e-01	0.9226	0.9461	16
b'chr18'	14143411	14143702	-0.8460	4.07e-01	0.9077	0.9343	12
b'chr18'	14145683	14146181	0.7141	4.80e-01	0.9196	0.8793	17
b'chr18'	14146376	14147374	-0.1861	8.53e-01	0.8753	0.8807	49
b'chr18'	14147674	14148079	0.1419	8.89e-01	0.9252	0.9209	11
b'chr18'	14148416	14148966	-0.4334	6.67e-01	0.8434	0.8739	19
b'chr18'	14149845	14150227	-0.7702	4.47e-01	0.8952	0.9276	16
b'chr18'	14150951	14151215	-1.2309	2.33e-01	0.9457	0.9720	11
b'chr18'	14174883	14175482	-0.1193	9.06e-01	0.8226	0.8313	13
b'chr18'	14177481	14177654	-0.5667	5.77e-01	0.9298	0.9423	11
b'chr18'	14177759	14178166	-2.3219	2.49e-02	0.8825	0.9434	23
b'chr18'	14178388	14178800	-0.0046	9.96e-01	0.5765	0.5769	23
b'chr18'	14178944	14179662	-1.3761	1.72e-01	0.0951	0.1223	45
b'chr18'	14221720	14222018	-1.8878	7.03e-02	0.9323	0.9694	14
b'chr18'	14223318	14223657	-1.0176	3.18e-01	0.9450	0.9690	14
b'chr18'	14224864	14225192	-0.6891	4.97e-01	0.9541	0.9701	13
b'chr18'	14357353	14357923	0.0615	9.51e-01	0.8821	0.8805	21
b'chr18'	14361320	14361654	0.8690	3.94e-01	0.9262	0.8628	12
b'chr18'	14378492	14378621	-0.7427	4.64e-01	0.8454	0.8862	14
b'chr18'	14430516	14430712	0.0885	9.30e-01	0.5070	0.4976	11
b'chr18'	14458127	14458296	-2.3971	2.47e-02	0.3100	0.5139	13
b'chr18'	14459827	14460166	0.5640	5.77e-01	0.9063	0.8868	15
b'chr18'	14460354	14460937	-0.0203	9.84e-01	0.9263	0.9269	19
b'chr18'	14473904	14474335	-2.0177	4.90e-02	0.9398	0.9665	26
b'chr18'	14475530	14475795	-0.5236	6.05e-01	0.9473	0.9581	13
b'chr18'	14487227	14487510	0.7697	4.50e-01	0.9566	0.9361	11
b'chr18'	14487895	14488065	1.3456	1.95e-01	0.9589	0.9079	10
b'chr18'	14488595	14489464	-0.9289	3.57e-01	0.8396	0.8767	27
b'chr18'	14489717	14489969	-1.7019	9.99e-02	0.5955	0.6921	15
b'chr18'	14542867	14543190	-1.4811	1.51e-01	0.8353	0.9126	14
b'chr18'	14543469	14543878	-2.8394	5.91e-03	0.8501	0.9210	36
b'chr18'	14633110	14633295	-0.3372	7.40e-01	0.9354	0.9486	10
b'chr18'	14743074	14743497	0.2415	8.11e-01	0.8675	0.8486	12
b'chr18'	14746679	14747216	-0.5791	5.65e-01	0.9250	0.9353	24
b'chr18'	14747321	14748319	-0.6652	5.07e-01	0.2422	0.2675	73
b'chr18'	14748340	14748833	-1.8993	6.38e-02	0.3296	0.4457	24
b'chr18'	14833155	14833462	0.1178	9.07e-01	0.9419	0.9395	15
b'chr18'	14860048	14860327	-1.4261	1.69e-01	0.8305	0.9507	11
b'chr18'	14866531	14866865	-0.4774	6.37e-01	0.8923	0.9152	13
b'chr18'	14898259	14898619	-1.4323	1.69e-01	0.8728	0.9426	10
b'chr18'	14937367	14937759	-0.8079	4.26e-01	0.8542	0.8933	15
b'chr18'	14944323	14944764	0.2320	8.18e-01	0.8708	0.8569	15
b'chr18'	14959666	14959957	0.8723	3.93e-01	0.9003	0.8739	11
b'chr18'	14962405	14962849	-0.2258	8.24e-01	0.9020	0.9103	11
b'chr18'	14965634	14965926	-1.2419	2.29e-01	0.8448	0.9235	11
b'chr18'	14969706	14970208	-0.4264	6.74e-01	0.7149	0.7519	13
b'chr18'	14975498	14975911	-0.3617	7.21e-01	0.7857	0.8075	11
b'chr18'	14985174	14985661	-0.8472	4.01e-01	0.9172	0.9355	24
b'chr18'	14997360	14998303	0.9736	3.32e-01	0.9421	0.9315	75
b'chr18'	14998449	14999433	-0.4274	6.70e-01	0.7712	0.7882	83
b'chr18'	14999451	15000434	-0.1592	8.74e-01	0.3111	0.3151	90
b'chr18'	15000467	15000541	-1.8688	7.80e-02	0.7228	0.8287	10
b'chr18'	15001180	15001977	-1.3071	1.97e-01	0.8841	0.9209	27
b'chr18'	15003399	15004121	-0.9173	3.64e-01	0.9134	0.9301	21
b'chr18'	15004516	15005232	-0.4790	6.34e-01	0.9078	0.9207	24
b'chr18'	15005342	15006145	0.2445	8.08e-01	0.9010	0.8930	29
b'chr18'	15010429	15010553	-1.9388	6.84e-02	0.8641	0.9422	10
b'chr18'	15090215	15090429	-0.3553	7.27e-01	0.7742	0.8150	10
b'chr18'	15164980	15165422	-1.3813	1.72e-01	0.2030	0.2696	32
b'chr18'	15197651	15198342	-0.2736	7.85e-01	0.0935	0.0976	71
b'chr18'	15330185	15330903	-0.8930	3.75e-01	0.8585	0.8829	39
b'chr18'	15331263	15331599	0.6549	5.21e-01	0.9371	0.9129	10
b'chr18'	15333442	15333868	-0.4048	6.90e-01	0.8103	0.8367	11
b'chr18'	18511567	18512098	-0.1065	9.16e-01	0.7044	0.7142	15
b'chr18'	18513551	18513800	0.2480	8.06e-01	0.7957	0.7728	12
b'chr18'	18548306	18548605	0.3787	7.09e-01	0.9767	0.9725	10
b'chr18'	18553824	18554020	1.3606	1.90e-01	0.9653	0.9398	10
b'chr18'	18627476	18627713	-1.9569	6.60e-02	0.9599	0.9917	10
b'chr18'	18671697	18671932	-0.4549	6.54e-01	0.8661	0.9180	11
b'chr18'	18687625	18687947	-1.4458	1.61e-01	0.9446	0.9743	13
b'chr18'	18690791	18691498	3.4343	1.20e-03	0.0389	0.0146	26
b'chr18'	18693569	18693853	3.1944	4.55e-03	0.9931	0.9509	11
b'chr18'	18711317	18711790	1.2322	2.27e-01	0.9638	0.9479	17
b'chr18'	18712458	18713124	0.1659	8.69e-01	0.9376	0.9308	32
b'chr18'	18717554	18717997	-0.8015	4.27e-01	0.9588	0.9705	24
b'chr18'	18730069	18730380	-2.4983	2.04e-02	0.9322	0.9744	12
b'chr18'	18780982	18781321	-0.1737	8.64e-01	0.9508	0.9565	10
b'chr18'	18784557	18784865	-0.2627	7.96e-01	0.9470	0.9537	10
b'chr18'	18793263	18793621	-0.0516	9.59e-01	0.9667	0.9676	13
b'chr18'	18807243	18807660	0.2597	7.98e-01	0.9345	0.9281	10
b'chr18'	18820421	18821389	-0.3938	6.95e-01	0.3603	0.3863	33
b'chr18'	18821425	18821743	-1.7835	8.25e-02	0.0318	0.0556	20
b'chr18'	18821878	18822859	1.3242	1.88e-01	0.0340	0.0263	60
b'chr18'	18822901	18823509	-1.3870	1.71e-01	0.0523	0.0746	30
b'chr18'	18824269	18824802	-0.4782	6.37e-01	0.9250	0.9359	13
b'chr18'	18837088	18837253	-1.6792	1.10e-01	0.9379	0.9771	10
b'chr18'	18896869	18897124	-0.7796	4.45e-01	0.9450	0.9620	11
b'chr18'	18973467	18973860	-0.5066	6.16e-01	0.9536	0.9633	16
b'chr18'	18977173	18977346	0.8984	3.80e-01	0.9700	0.9519	11
b'chr18'	18985303	18985759	-0.8862	3.85e-01	0.9202	0.9505	12
b'chr18'	19008524	19008803	0.2121	8.34e-01	0.9572	0.9530	13
b'chr18'	19070173	19070304	0.5760	5.72e-01	0.9459	0.9323	10
b'chr18'	19076367	19076753	-1.5865	1.27e-01	0.9136	0.9553	12
b'chr18'	19079808	19080313	-0.9620	3.42e-01	0.9261	0.9442	22
b'chr18'	19160882	19161268	1.5598	1.31e-01	0.9671	0.9331	14
b'chr18'	19179095	19179333	-0.7497	4.61e-01	0.8100	0.8617	12
b'chr18'	19180230	19180889	1.4197	1.63e-01	0.0341	0.0221	22
b'chr18'	19182096	19182392	0.0830	9.35e-01	0.5643	0.5479	11
b'chr18'	19183301	19183755	-0.7072	4.89e-01	0.9610	0.9766	10
b'chr18'	19190355	19190832	0.8820	3.88e-01	0.9671	0.9498	11
b'chr18'	19190984	19191161	0.2626	7.96e-01	0.9406	0.9237	11
b'chr18'	19192362	19192622	-0.5575	5.82e-01	0.0205	0.0265	14
b'chr18'	19193273	19193802	-0.2314	8.18e-01	0.8388	0.8536	20
b'chr18'	19202935	19203273	-2.1706	4.36e-02	0.9574	0.9944	10
b'chr18'	19205566	19205858	-0.0553	9.56e-01	0.9457	0.9475	15
b'chr18'	19206005	19206311	-0.5119	6.15e-01	0.9251	0.9404	10
b'chr18'	19229456	19229628	-0.8450	4.09e-01	0.9312	0.9744	10
b'chr18'	19242467	19242975	-0.2126	8.34e-01	0.9582	0.9614	12
b'chr18'	19278957	19279316	-1.7790	9.21e-02	0.9352	0.9741	10
b'chr18'	19284589	19285409	-0.1185	9.06e-01	0.0931	0.1003	23
b'chr18'	19286483	19286896	-1.3864	1.72e-01	0.9638	0.9784	27
b'chr18'	19287244	19287771	-1.0015	3.26e-01	0.8375	0.8924	14
b'chr18'	19315082	19315496	-0.4562	6.54e-01	0.9294	0.9511	10
b'chr18'	19319635	19319845	-0.7619	4.55e-01	0.9059	0.9260	11
b'chr18'	19320633	19321593	0.0333	9.74e-01	0.0338	0.0335	33
b'chr18'	19321706	19322068	0.1311	8.97e-01	0.0580	0.0544	11
b'chr18'	19364852	19365416	0.1290	8.98e-01	0.9644	0.9627	22
b'chr18'	19386620	19387207	0.6941	4.96e-01	0.9810	0.9695	11
b'chr18'	19442920	19443326	-0.1721	8.65e-01	0.9583	0.9605	14
b'chr18'	19476730	19477184	-0.4851	6.30e-01	0.3747	0.3998	27
b'chr18'	19486098	19486588	-0.0015	9.99e-01	0.8627	0.8628	11
b'chr18'	19487561	19487927	0.3548	7.27e-01	0.8919	0.8805	10
b'chr18'	19490759	19491341	1.2248	2.36e-01	0.8834	0.8170	10
b'chr18'	19537722	19538086	-0.3758	7.11e-01	0.8996	0.9189	10
b'chr18'	19546428	19546707	0.6982	4.94e-01	0.9502	0.9347	10
b'chr18'	19558675	19559001	-0.1130	9.11e-01	0.8280	0.8365	11
b'chr18'	19578509	19578989	0.6318	5.35e-01	0.9025	0.8806	11
b'chr18'	19581693	19582366	0.0543	9.57e-01	0.9442	0.9435	31
b'chr18'	19597612	19597985	-0.5649	5.78e-01	0.9503	0.9632	11
b'chr18'	19600226	19600710	-0.5897	5.62e-01	0.8953	0.9166	11
b'chr18'	19617155	19617723	-0.7162	4.82e-01	0.8707	0.8974	11
b'chr18'	19619039	19619421	0.8921	3.81e-01	0.9240	0.8910	13
b'chr18'	19633838	19634091	0.1815	8.58e-01	0.9485	0.9441	11
b'chr18'	19646191	19646546	-1.1501	2.62e-01	0.9333	0.9536	12
b'chr18'	19662016	19662229	-0.6027	5.52e-01	0.9499	0.9632	14
b'chr18'	19662413	19662730	0.2464	8.07e-01	0.9527	0.9485	14
b'chr18'	19664280	19664905	0.1589	8.75e-01	0.8356	0.8281	19
b'chr18'	19673821	19674264	0.0628	9.51e-01	0.4719	0.4641	12
b'chr18'	19689220	19689709	0.2064	8.38e-01	0.8671	0.8468	13
b'chr18'	19691947	19692172	2.3961	2.76e-02	0.9484	0.8741	10
b'chr18'	19706968	19707375	0.4176	6.80e-01	0.9490	0.9367	12
b'chr18'	19729775	19730169	-0.8880	3.86e-01	0.8689	0.9050	10
b'chr18'	19732131	19732356	-1.2702	2.20e-01	0.8909	0.9318	10
b'chr18'	19744895	19745892	0.0122	9.90e-01	0.0677	0.0675	81
b'chr18'	19745900	19746897	-1.3365	1.84e-01	0.0604	0.0778	54
b'chr18'	19747084	19748036	1.4496	1.50e-01	0.1034	0.0836	53
b'chr18'	19748171	19749168	0.2973	7.67e-01	0.0559	0.0514	39
b'chr18'	19749179	19750155	0.0258	9.79e-01	0.0307	0.0305	34
b'chr18'	19750186	19751171	1.8680	6.56e-02	0.0374	0.0224	39
b'chr18'	19751252	19752251	-0.9453	3.45e-01	0.0773	0.0870	114
b'chr18'	19752262	19752816	-0.2159	8.30e-01	0.5770	0.5932	24
b'chr18'	19753386	19754206	-1.1128	2.71e-01	0.5998	0.6830	25
b'chr18'	19756214	19757205	-1.5202	1.31e-01	0.1004	0.1291	60
b'chr18'	19757219	19757355	-0.2291	8.21e-01	0.5052	0.5323	11
b'chr18'	19758144	19758441	0.2590	7.98e-01	0.8567	0.8447	15
b'chr18'	19773495	19773918	-0.0276	9.78e-01	0.6935	0.6955	12
b'chr18'	19774984	19775305	0.8559	4.01e-01	0.9479	0.9270	13
b'chr18'	19780378	19781020	-0.0164	9.87e-01	0.9333	0.9335	37
b'chr18'	19795267	19795505	-0.8622	3.99e-01	0.9418	0.9562	11
b'chr18'	19834006	19834312	0.3869	7.02e-01	0.4685	0.4231	13
b'chr18'	19837625	19838097	-1.7094	1.03e-01	0.8964	0.9362	11
b'chr18'	19854563	19854974	-0.6703	5.11e-01	0.9487	0.9616	10
b'chr18'	19857866	19858021	-1.6330	1.17e-01	0.9310	0.9647	12
b'chr18'	19867515	19867665	0.0747	9.41e-01	0.8758	0.8696	10
b'chr18'	19897476	19898152	0.2016	8.42e-01	0.9498	0.9467	17
b'chr18'	19904508	19905141	-0.4901	6.27e-01	0.2384	0.2785	20
b'chr18'	19915701	19916359	-0.7040	4.86e-01	0.8185	0.8461	20
b'chr18'	19926930	19927246	-1.5138	1.44e-01	0.0940	0.1417	12
b'chr18'	19927892	19928319	-0.7298	4.71e-01	0.0841	0.1188	17
b'chr18'	19928420	19929328	-2.1899	3.07e-02	0.0285	0.0438	55
b'chr18'	19929681	19930138	-0.9370	3.59e-01	0.4412	0.5120	12
b'chr18'	19991817	19992110	0.6006	5.56e-01	0.9423	0.9264	10
b'chr18'	19997659	19998083	0.0501	9.60e-01	0.8827	0.8811	23
b'chr18'	20012605	20013131	-1.1969	2.41e-01	0.8892	0.9328	16
b'chr18'	20095500	20095945	0.3627	7.20e-01	0.9379	0.9296	12
b'chr18'	20106261	20106717	0.2605	7.97e-01	0.9043	0.8903	13
b'chr18'	20127859	20128250	-0.6045	5.53e-01	0.8653	0.9055	10
b'chr18'	20138907	20139875	-1.3098	1.94e-01	0.0493	0.0691	44
b'chr18'	20140190	20140595	-0.1327	8.95e-01	0.0902	0.0952	15
b'chr18'	20187210	20187805	-0.1179	9.07e-01	0.8368	0.8478	11
b'chr18'	20193165	20193491	-0.4750	6.38e-01	0.9119	0.9242	15
b'chr18'	20209124	20209753	0.5068	6.15e-01	0.6589	0.6143	20
b'chr18'	20279575	20280110	-0.0895	9.29e-01	0.6840	0.6936	14
b'chr18'	20376828	20377014	-0.5461	5.91e-01	0.6716	0.7459	11
b'chr18'	20378025	20378276	1.6490	1.13e-01	0.9374	0.8788	12
b'chr18'	20396619	20397014	1.0185	3.18e-01	0.9076	0.8524	14
b'chr18'	20429614	20429893	-0.8005	4.33e-01	0.9326	0.9541	11
b'chr18'	20513120	20513526	-0.1513	8.80e-01	0.0234	0.0246	21
b'chr18'	20514129	20514533	-0.3431	7.34e-01	0.3675	0.4206	13
b'chr18'	20525372	20525646	1.3705	1.81e-01	0.9686	0.9409	15
b'chr18'	20546940	20547204	0.2704	7.90e-01	0.9386	0.9229	10
b'chr18'	20574128	20574333	0.9976	3.30e-01	0.9742	0.9561	11
b'chr18'	20609745	20610190	-2.1915	3.38e-02	0.9458	0.9745	23
b'chr18'	20623280	20623796	-0.2576	7.99e-01	0.8926	0.9031	14
b'chr18'	20650319	20650546	-2.6174	1.65e-02	0.9048	0.9700	11
b'chr18'	20655259	20655633	-0.2475	8.07e-01	0.9645	0.9684	12
b'chr18'	20668482	20668832	-0.0031	9.98e-01	0.9157	0.9158	11
b'chr18'	20669013	20669433	0.1713	8.66e-01	0.9633	0.9604	11
b'chr18'	20674417	20674721	-0.3267	7.47e-01	0.8607	0.8779	12
b'chr18'	20676613	20677037	-1.3707	1.87e-01	0.9198	0.9646	10
b'chr18'	20685361	20685918	0.5444	5.90e-01	0.7625	0.7159	19
b'chr18'	20707950	20708514	-0.4630	6.48e-01	0.8985	0.9345	13
b'chr18'	20714332	20714544	-0.3411	7.37e-01	0.0686	0.0788	10
b'chr18'	20714707	20715215	0.2840	7.78e-01	0.0771	0.0692	21
b'chr18'	20715317	20715873	-0.4462	6.57e-01	0.0311	0.0354	25
b'chr18'	20716026	20716650	-1.8555	6.97e-02	0.0187	0.0322	25
b'chr18'	20716767	20717070	1.9975	5.34e-02	0.0382	0.0227	19
b'chr18'	20717663	20718405	0.0161	9.87e-01	0.7654	0.7642	19
b'chr18'	20730459	20730978	-0.6323	5.31e-01	0.9473	0.9584	18
b'chr18'	20734215	20734498	-1.0895	2.89e-01	0.9481	0.9646	11
b'chr18'	20747674	20748029	0.2759	7.85e-01	0.8874	0.8642	12
b'chr18'	20752679	20753262	-0.0965	9.24e-01	0.9335	0.9354	14
b'chr18'	20756844	20757619	-0.8448	4.03e-01	0.9300	0.9445	24
b'chr18'	20762400	20762863	0.7606	4.54e-01	0.9452	0.9305	13
b'chr18'	20769831	20770626	0.3558	7.23e-01	0.9397	0.9334	26
b'chr18'	20774263	20774905	0.1321	8.96e-01	0.8675	0.8565	14
b'chr18'	20776453	20776946	0.2889	7.75e-01	0.8536	0.8297	14
b'chr18'	20777188	20777637	-0.2253	8.23e-01	0.9365	0.9410	16
b'chr18'	20780505	20780977	-1.0301	3.12e-01	0.9209	0.9470	14
b'chr18'	20781905	20782186	-0.3924	6.98e-01	0.7584	0.7916	13
b'chr18'	20783643	20784214	-0.0174	9.86e-01	0.5149	0.5174	18
b'chr18'	20792364	20792799	-0.3674	7.18e-01	0.6776	0.7402	10
b'chr18'	20794575	20794932	-2.4274	2.24e-02	0.9216	0.9605	14
b'chr18'	20797672	20798148	1.4220	1.68e-01	0.9658	0.9472	13
b'chr18'	20815091	20815432	-0.6390	5.30e-01	0.9292	0.9454	11
b'chr18'	20815907	20816254	-0.4755	6.38e-01	0.9369	0.9471	14
b'chr18'	20816357	20816814	-1.2580	2.20e-01	0.9323	0.9595	14
b'chr18'	20818032	20818415	-0.0073	9.94e-01	0.2915	0.2925	11
b'chr18'	20824527	20824931	-0.7482	4.61e-01	0.9165	0.9387	14
b'chr18'	20825716	20826084	0.8639	3.98e-01	0.9629	0.9446	11
b'chr18'	20827460	20828443	-1.1770	2.44e-01	0.9518	0.9692	32
b'chr18'	20829457	20829908	-0.2998	7.67e-01	0.9523	0.9572	13
b'chr18'	20832454	20833168	-0.0104	9.92e-01	0.9470	0.9471	20
b'chr18'	20833700	20833971	-0.1081	9.15e-01	0.9184	0.9209	12
b'chr18'	20836265	20836741	0.5826	5.65e-01	0.9480	0.9296	15
b'chr18'	20837827	20838517	-0.0105	9.92e-01	0.3051	0.3062	21
b'chr18'	20844614	20844952	0.7954	4.36e-01	0.9647	0.9467	11
b'chr18'	20846733	20847430	0.2958	7.69e-01	0.8110	0.7868	21
b'chr18'	20853291	20854267	-0.4049	6.88e-01	0.7747	0.8124	20
b'chr18'	20854821	20855235	-0.4765	6.38e-01	0.9658	0.9726	12
b'chr18'	20860125	20860330	-0.3963	6.97e-01	0.8545	0.8818	10
b'chr18'	20862338	20862544	-1.6418	1.18e-01	0.9387	0.9620	10
b'chr18'	20870821	20871145	-0.9086	3.76e-01	0.8764	0.9173	10
b'chr18'	20876847	20877207	0.0692	9.45e-01	0.8987	0.8928	11
b'chr18'	20877907	20878281	-2.3181	2.86e-02	0.9532	0.9797	14
b'chr18'	20878670	20878954	-0.4222	6.77e-01	0.9453	0.9542	11
b'chr18'	20879292	20879664	0.1414	8.89e-01	0.8898	0.8741	11
b'chr18'	20887468	20887767	1.0828	2.92e-01	0.8959	0.8308	11
b'chr18'	20910795	20911711	-1.6316	1.08e-01	0.9517	0.9663	32
b'chr18'	20914547	20914840	-0.6209	5.42e-01	0.9522	0.9632	10
b'chr18'	20938094	20938321	0.0677	9.47e-01	0.2547	0.2499	10
b'chr18'	20965182	20965606	0.9383	3.59e-01	0.9001	0.8662	11
b'chr18'	20990470	20990739	-0.2259	8.24e-01	0.9587	0.9633	11
b'chr18'	21019448	21019736	-0.7790	4.43e-01	0.9292	0.9443	15
b'chr18'	21023768	21023927	-0.9546	3.50e-01	0.9854	0.9944	12
b'chr18'	21030399	21030874	0.7325	4.71e-01	0.9595	0.9395	13
b'chr18'	21033507	21033656	-0.6788	5.04e-01	0.0211	0.0297	12
b'chr18'	21035058	21035335	-0.5472	5.90e-01	0.8114	0.8341	12
b'chr18'	21049959	21050198	-0.1231	9.03e-01	0.9312	0.9351	10
b'chr18'	21083253	21084216	0.0196	9.84e-01	0.0338	0.0336	33
b'chr18'	21085578	21085858	-1.1301	2.73e-01	0.3414	0.4588	10
b'chr18'	21099077	21099482	-0.7979	4.33e-01	0.9384	0.9609	13
b'chr18'	21100170	21100356	-0.0202	9.84e-01	0.9148	0.9165	11
b'chr18'	21103931	21104330	-0.2178	8.29e-01	0.6349	0.6654	15
b'chr18'	21107474	21108065	0.0733	9.42e-01	0.9495	0.9478	15
b'chr18'	21108992	21109326	-0.9300	3.62e-01	0.4751	0.6033	12
b'chr18'	21112026	21112206	0.2586	7.98e-01	0.9557	0.9510	13
b'chr18'	21113921	21114264	0.0982	9.23e-01	0.9685	0.9669	10
b'chr18'	21114374	21114586	0.3031	7.64e-01	0.9367	0.9292	13
b'chr18'	21115459	21115808	-0.8086	4.28e-01	0.9592	0.9738	11
b'chr18'	21117959	21118409	-0.1099	9.14e-01	0.9593	0.9606	12
b'chr18'	21121165	21121525	-0.1453	8.86e-01	0.6291	0.6508	12
b'chr18'	21123778	21123980	-0.7346	4.72e-01	0.9400	0.9576	10
b'chr18'	21132450	21132837	-0.7257	4.76e-01	0.7177	0.7993	12
b'chr18'	21134722	21134987	2.7685	1.27e-02	0.9801	0.9582	10
b'chr18'	21136231	21136637	-1.7229	9.35e-02	0.9520	0.9732	19
b'chr18'	21141408	21142028	-0.0939	9.26e-01	0.9488	0.9506	15
b'chr18'	21158722	21158994	-0.3729	7.14e-01	0.7888	0.8389	10
b'chr18'	21164967	21165505	-0.5165	6.10e-01	0.4692	0.5453	13
